COD_DANE,year,poblacion_dane,temp_media_c,prec_anual_mm,proyectos_carbono_co
15090,2017,,,,0
15090,2018,,,,0
15090,2019,,,,0
15090,2020,,,,0
15090,2021,,,,0
15090,2022,,,,0
15090,2023,,,,0
15090,2024,,,,0
15092,2001,,,,0
15092,2002,,,,0
15092,2003,,,,0
15092,2004,,,,0
15092,2005,,,,0
15092,2006,,,,0
15092,2007,,,,0
15092,2008,,,,0
15092,2009,,,,0
15092,2010,,,,0
15092,2011,,,,0
15092,2012,,,,0
15092,2013,,,,0
15092,2014,,,,0
15092,2015,,,,0
15092,2016,,,,0
15092,2017,,,,0
15092,2018,,,,0
15092,2019,,,,0
15092,2020,,,,0
15092,2021,,,,0
15092,2022,,,,0
15092,2023,,,,0
15092,2024,,,,0
15097,2001,,,,0
15097,2002,,,,0
15097,2003,,,,0
15097,2004,,,,0
15097,2005,,,,0
15097,2006,,,,0
15097,2007,,,,0
15097,2008,,,,0
15097,2009,,,,0
15097,2010,,,,0
15097,2011,,,,0
15097,2012,,,,0
15097,2013,,,,0
15097,2014,,,,0
15097,2015,,,,0
15097,2016,,,,0
15097,2017,,,,0
15097,2018,,,,0
15097,2019,,,,0
15097,2020,,,,0
15097,2021,,,,0
15097,2022,,,,0
15097,2023,,,,0
15097,2024,,,,0
15104,2001,,,,0
15104,2002,,,,0
15104,2003,,,,0
15104,2004,,,,0
15104,2005,,,,0
15104,2006,,,,0
15104,2007,,,,0
15104,2008,,,,0
15104,2009,,,,0
15104,2010,,,,0
15104,2011,,,,0
15104,2012,,,,0
15104,2013,,,,0
15104,2014,,,,0
15104,2015,,,,0
15104,2016,,,,0
15104,2017,,,,0
15104,2018,,,,0
15104,2019,,,,0
15104,2020,,,,0
15104,2021,,,,0
15104,2022,,,,0
15104,2023,,,,0
15104,2024,,,,0
15106,2001,,,,0
15106,2002,,,,0
15106,2003,,,,0
15106,2004,,,,0
15106,2005,,,,0
15106,2006,,,,0
15106,2007,,,,0
15106,2008,,,,0
15106,2009,,,,0
15106,2010,,,,0
15106,2011,,,,0
15106,2012,,,,0
15106,2013,,,,0
15106,2014,,,,0
15106,2015,,,,0
15106,2016,,,,0
15106,2017,,,,0
15106,2018,,,,0
15106,2019,,,,0
15106,2020,,,,0
15106,2021,,,,0
15106,2022,,,,0
15106,2023,,,,0
15106,2024,,,,0
15109,2001,,,,0
15109,2002,,,,0
15109,2003,,,,0
15109,2004,,,,0
15109,2005,,,,0
15109,2006,,,,0
15109,2007,,,,0
15109,2008,,,,0
15109,2009,,,,0
15109,2010,,,,0
15109,2011,,,,0
15109,2012,,,,0
15109,2013,,,,0
15109,2014,,,,0
15109,2015,,,,0
15109,2016,,,,0
15109,2017,,,,0
15109,2018,,,,0
15109,2019,,,,0
15109,2020,,,,0
15109,2021,,,,0
15109,2022,,,,0
15109,2023,,,,0
15109,2024,,,,0
15114,2001,,,,0
15114,2002,,,,0
15114,2003,,,,0
15114,2004,,,,0
15114,2005,,,,0
15114,2006,,,,0
15114,2007,,,,0
15114,2008,,,,0
15114,2009,,,,0
15114,2010,,,,0
15114,2011,,,,0
15114,2012,,,,0
15114,2013,,,,0
15114,2014,,,,0
15114,2015,,,,0
15114,2016,,,,0
15114,2017,,,,0
15114,2018,,,,0
15114,2019,,,,0
15114,2020,,,,0
15114,2021,,,,0
15114,2022,,,,0
15114,2023,,,,0
15114,2024,,,,0
15131,2001,,,,0
15131,2002,,,,0
15131,2003,,,,0
15131,2004,,,,0
15131,2005,,,,0
15131,2006,,,,0
15131,2007,,,,0
15131,2008,,,,0
15131,2009,,,,0
15131,2010,,,,0
15131,2011,,,,0
15131,2012,,,,0
15131,2013,,,,0
15131,2014,,,,0
15131,2015,,,,0
15131,2016,,,,0
15131,2017,,,,0
15131,2018,,,,0
15131,2019,,,,0
15131,2020,,,,0
15131,2021,,,,0
15131,2022,,,,0
15131,2023,,,,0
15131,2024,,,,0
15135,2001,,,,0
15135,2002,,,,0
15135,2003,,,,0
15135,2004,,,,0
15135,2005,,,,0
15135,2006,,,,0
15135,2007,,,,0
15135,2008,,,,0
15135,2009,,,,0
15135,2010,,,,0
15135,2011,,,,0
15135,2012,,,,0
15135,2013,,,,0
15135,2014,,,,0
15135,2015,,,,0
15135,2016,,,,0
15135,2017,,,,0
15135,2018,,,,0
15135,2019,,,,0
15135,2020,,,,0
15135,2021,,,,0
15135,2022,,,,0
15135,2023,,,,0
15135,2024,,,,0
15162,2001,,,,0
15162,2002,,,,0
15162,2003,,,,0
15162,2004,,,,0
15162,2005,,,,0
15162,2006,,,,0
15162,2007,,,,0
15162,2008,,,,0
15162,2009,,,,0
15162,2010,,,,0
15162,2011,,,,0
15162,2012,,,,0
15162,2013,,,,0
15162,2014,,,,0
15162,2015,,,,0
15162,2016,,,,0
15162,2017,,,,0
15162,2018,,,,0
15162,2019,,,,0
15162,2020,,,,0
15162,2021,,,,0
15162,2022,,,,0
15162,2023,,,,0
15162,2024,,,,0
15172,2001,,,,0
15172,2002,,,,0
15172,2003,,,,0
15172,2004,,,,0
15172,2005,,,,0
15172,2006,,,,0
15172,2007,,,,0
15172,2008,,,,0
15172,2009,,,,0
15172,2010,,,,0
15172,2011,,,,0
15172,2012,,,,0
15172,2013,,,,0
15172,2014,,,,0
15172,2015,,,,0
15172,2016,,,,0
15172,2017,,,,0
15172,2018,,,,0
15172,2019,,,,0
15172,2020,,,,0
15172,2021,,,,0
15172,2022,,,,0
15172,2023,,,,0
15172,2024,,,,0
15176,2001,,,,0
15176,2002,,,,0
15176,2003,,,,0
15176,2004,,,,0
15176,2005,,,,0
15176,2006,,,,0
15176,2007,,,,0
15176,2008,,,,0
15176,2009,,,,0
15176,2010,,,,0
15176,2011,,,,0
15176,2012,,,,0
15176,2013,,,,0
15176,2014,,,,0
15176,2015,,,,0
15176,2016,,,,0
15176,2017,,,,0
15176,2018,,,,0
15176,2019,,,,0
15176,2020,,,,0
15176,2021,,,,0
15176,2022,,,,0
15176,2023,,,,0
15176,2024,,,,0
15180,2001,,,,0
15180,2002,,,,0
15180,2003,,,,0
15180,2004,,,,0
15180,2005,,,,0
15180,2006,,,,0
15180,2007,,,,0
15180,2008,,,,0
15180,2009,,,,0
15180,2010,,,,0
15180,2011,,,,0
15180,2012,,,,0
15180,2013,,,,0
15180,2014,,,,0
15180,2015,,,,0
15180,2016,,,,0
15180,2017,,,,0
15180,2018,,,,0
15180,2019,,,,0
15180,2020,,,,0
15180,2021,,,,0
15180,2022,,,,0
15180,2023,,,,0
15180,2024,,,,0
15183,2001,,,,0
15183,2002,,,,0
15183,2003,,,,0
15183,2004,,,,0
15183,2005,,,,0
15183,2006,,,,0
15183,2007,,,,0
15183,2008,,,,0
15183,2009,,,,0
15183,2010,,,,0
15183,2011,,,,0
15183,2012,,,,0
15183,2013,,,,0
15183,2014,,,,0
15183,2015,,,,0
15183,2016,,,,0
15183,2017,,,,0
15183,2018,,,,0
15183,2019,,,,0
15183,2020,,,,0
15183,2021,,,,0
15183,2022,,,,0
15183,2023,,,,0
15183,2024,,,,0
15185,2001,,,,0
15185,2002,,,,0
15185,2003,,,,0
15185,2004,,,,0
15185,2005,,,,0
15185,2006,,,,0
15185,2007,,,,0
15185,2008,,,,0
15185,2009,,,,0
15185,2010,,,,0
15185,2011,,,,0
15185,2012,,,,0
15185,2013,,,,0
15185,2014,,,,0
15185,2015,,,,0
15185,2016,,,,0
15185,2017,,,,0
15185,2018,,,,0
15185,2019,,,,0
15185,2020,,,,0
15185,2021,,,,0
15185,2022,,,,0
15185,2023,,,,0
15185,2024,,,,0
15187,2001,,,,0
15187,2002,,,,0
15187,2003,,,,0
15187,2004,,,,0
15187,2005,,,,0
15187,2006,,,,0
15187,2007,,,,0
15187,2008,,,,0
15187,2009,,,,0
15187,2010,,,,0
15187,2011,,,,0
15187,2012,,,,0
15187,2013,,,,0
15187,2014,,,,0
15187,2015,,,,0
15187,2016,,,,0
15187,2017,,,,0
15187,2018,,,,0
15187,2019,,,,0
15187,2020,,,,0
15187,2021,,,,0
15187,2022,,,,0
15187,2023,,,,0
15187,2024,,,,0
15189,2001,,,,0
15189,2002,,,,0
15189,2003,,,,0
15189,2004,,,,0
15189,2005,,,,0
15189,2006,,,,0
15189,2007,,,,0
15189,2008,,,,0
15189,2009,,,,0
15189,2010,,,,0
15189,2011,,,,0
15189,2012,,,,0
15189,2013,,,,0
15189,2014,,,,0
15189,2015,,,,0
15189,2016,,,,0
15189,2017,,,,0
15189,2018,,,,0
15189,2019,,,,0
15189,2020,,,,0
15189,2021,,,,0
15189,2022,,,,0
15189,2023,,,,0
15189,2024,,,,0
15204,2001,,,,0
15204,2002,,,,0
15204,2003,,,,0
15204,2004,,,,0
15204,2005,,,,0
15204,2006,,,,0
15204,2007,,,,0
15204,2008,,,,0
15204,2009,,,,0
15204,2010,,,,0
15204,2011,,,,0
15204,2012,,,,0
15204,2013,,,,0
15204,2014,,,,0
15204,2015,,,,0
15204,2016,,,,0
15204,2017,,,,0
15204,2018,,,,0
15204,2019,,,,0
15204,2020,,,,0
15204,2021,,,,0
15204,2022,,,,0
15204,2023,,,,0
15204,2024,,,,0
15212,2001,,,,0
15212,2002,,,,0
15212,2003,,,,0
15212,2004,,,,0
15212,2005,,,,0
15212,2006,,,,0
15212,2007,,,,0
15212,2008,,,,0
15212,2009,,,,0
15212,2010,,,,0
15212,2011,,,,0
15212,2012,,,,0
15212,2013,,,,0
15212,2014,,,,0
15212,2015,,,,0
15212,2016,,,,0
15212,2017,,,,0
15212,2018,,,,0
15212,2019,,,,0
15212,2020,,,,0
15212,2021,,,,0
15212,2022,,,,0
15212,2023,,,,0
15212,2024,,,,0
15215,2001,,,,0
15215,2002,,,,0
15215,2003,,,,0
15215,2004,,,,0
15215,2005,,,,0
15215,2006,,,,0
15215,2007,,,,0
15215,2008,,,,0
15215,2009,,,,0
15215,2010,,,,0
15215,2011,,,,0
15215,2012,,,,0
15215,2013,,,,0
15215,2014,,,,0
15215,2015,,,,0
15215,2016,,,,0
15215,2017,,,,0
15215,2018,,,,0
15215,2019,,,,0
15215,2020,,,,0
15215,2021,,,,0
15215,2022,,,,0
15215,2023,,,,0
15215,2024,,,,0
15218,2001,,,,0
15218,2002,,,,0
15218,2003,,,,0
15218,2004,,,,0
15218,2005,,,,0
15218,2006,,,,0
15218,2007,,,,0
15218,2008,,,,0
15218,2009,,,,0
15218,2010,,,,0
15218,2011,,,,0
15218,2012,,,,0
15218,2013,,,,0
15218,2014,,,,0
15218,2015,,,,0
15218,2016,,,,0
15218,2017,,,,0
15218,2018,,,,0
15218,2019,,,,0
15218,2020,,,,0
15218,2021,,,,0
15218,2022,,,,0
15218,2023,,,,0
15218,2024,,,,0
15223,2001,,,,0
15223,2002,,,,0
15223,2003,,,,0
15223,2004,,,,0
15223,2005,,,,0
15223,2006,,,,0
15223,2007,,,,0
15223,2008,,,,0
15223,2009,,,,0
15223,2010,,,,0
15223,2011,,,,0
15223,2012,,,,0
15223,2013,,,,0
15223,2014,,,,0
15223,2015,,,,0
15223,2016,,,,0
15223,2017,,,,0
15223,2018,,,,0
15223,2019,,,,0
15223,2020,,,,0
15223,2021,,,,0
15223,2022,,,,0
15223,2023,,,,0
15223,2024,,,,0
15224,2001,,,,0
15224,2002,,,,0
15224,2003,,,,0
15224,2004,,,,0
15224,2005,,,,0
15224,2006,,,,0
15224,2007,,,,0
15224,2008,,,,0
15224,2009,,,,0
15224,2010,,,,0
15224,2011,,,,0
15224,2012,,,,0
15224,2013,,,,0
15224,2014,,,,0
15224,2015,,,,0
15224,2016,,,,0
15224,2017,,,,0
15224,2018,,,,0
15224,2019,,,,0
15224,2020,,,,0
15224,2021,,,,0
15224,2022,,,,0
15224,2023,,,,0
15224,2024,,,,0
15226,2001,,,,0
15226,2002,,,,0
15226,2003,,,,0
15226,2004,,,,0
15226,2005,,,,0
15226,2006,,,,0
15226,2007,,,,0
15226,2008,,,,0
15226,2009,,,,0
15226,2010,,,,0
15226,2011,,,,0
15226,2012,,,,0
15226,2013,,,,0
15226,2014,,,,0
15226,2015,,,,0
15226,2016,,,,0
15226,2017,,,,0
15226,2018,,,,0
15226,2019,,,,0
15226,2020,,,,0
15226,2021,,,,0
15226,2022,,,,0
15226,2023,,,,0
15226,2024,,,,0
15232,2001,,,,0
15232,2002,,,,0
15232,2003,,,,0
15232,2004,,,,0
15232,2005,,,,0
15232,2006,,,,0
15232,2007,,,,0
15232,2008,,,,0
15232,2009,,,,0
15232,2010,,,,0
15232,2011,,,,0
15232,2012,,,,0
15232,2013,,,,0
15232,2014,,,,0
15232,2015,,,,0
15232,2016,,,,0
15232,2017,,,,0
15232,2018,,,,0
15232,2019,,,,0
15232,2020,,,,0
15232,2021,,,,0
15232,2022,,,,0
15232,2023,,,,0
15232,2024,,,,0
15236,2001,,,,0
15236,2002,,,,0
15236,2003,,,,0
15236,2004,,,,0
15236,2005,,,,0
15236,2006,,,,0
15236,2007,,,,0
15236,2008,,,,0
15236,2009,,,,0
15236,2010,,,,0
15236,2011,,,,0
15236,2012,,,,0
15236,2013,,,,0
15236,2014,,,,0
15236,2015,,,,0
15236,2016,,,,0
15236,2017,,,,0
15236,2018,,,,0
15236,2019,,,,0
15236,2020,,,,0
15236,2021,,,,0
15236,2022,,,,0
15236,2023,,,,0
15236,2024,,,,0
15238,2001,,,,0
15238,2002,,,,0
15238,2003,,,,0
15238,2004,,,,0
15238,2005,,,,0
15238,2006,,,,0
15238,2007,,,,0
15238,2008,,,,0
15238,2009,,,,0
15238,2010,,,,0
15238,2011,,,,0
15238,2012,,,,0
15238,2013,,,,0
15238,2014,,,,0
15238,2015,,,,0
15238,2016,,,,0
15238,2017,,,,0
15238,2018,,,,0
15238,2019,,,,0
15238,2020,,,,0
15238,2021,,,,0
15238,2022,,,,0
15238,2023,,,,0
15238,2024,,,,0
15244,2001,,,,0
15244,2002,,,,0
15244,2003,,,,0
15244,2004,,,,0
15244,2005,,,,0
15244,2006,,,,0
15244,2007,,,,0
15244,2008,,,,0
15244,2009,,,,0
15244,2010,,,,0
15244,2011,,,,0
15244,2012,,,,0
15244,2013,,,,0
15244,2014,,,,0
15244,2015,,,,0
15244,2016,,,,0
15244,2017,,,,0
15244,2018,,,,0
15244,2019,,,,0
15244,2020,,,,0
15244,2021,,,,0
15244,2022,,,,0
15244,2023,,,,0
15244,2024,,,,0
15248,2001,,,,0
15248,2002,,,,0
15248,2003,,,,0
15248,2004,,,,0
15248,2005,,,,0
15248,2006,,,,0
15248,2007,,,,0
15248,2008,,,,0
15248,2009,,,,0
15248,2010,,,,0
15248,2011,,,,0
15248,2012,,,,0
15248,2013,,,,0
15248,2014,,,,0
15248,2015,,,,0
15248,2016,,,,0
15248,2017,,,,0
15248,2018,,,,0
15248,2019,,,,0
15248,2020,,,,0
15248,2021,,,,0
15248,2022,,,,0
15248,2023,,,,0
15248,2024,,,,0
15272,2001,,,,0
15272,2002,,,,0
15272,2003,,,,0
15272,2004,,,,0
15272,2005,,,,0
15272,2006,,,,0
15272,2007,,,,0
15272,2008,,,,0
15272,2009,,,,0
15272,2010,,,,0
15272,2011,,,,0
15272,2012,,,,0
15272,2013,,,,0
15272,2014,,,,0
15272,2015,,,,0
15272,2016,,,,0
15272,2017,,,,0
15272,2018,,,,0
15272,2019,,,,0
15272,2020,,,,0
15272,2021,,,,0
15272,2022,,,,0
15272,2023,,,,0
15272,2024,,,,0
15276,2001,,,,0
15276,2002,,,,0
15276,2003,,,,0
15276,2004,,,,0
15276,2005,,,,0
15276,2006,,,,0
15276,2007,,,,0
15276,2008,,,,0
15276,2009,,,,0
15276,2010,,,,0
15276,2011,,,,0
15276,2012,,,,0
15276,2013,,,,0
15276,2014,,,,0
15276,2015,,,,0
15276,2016,,,,0
15276,2017,,,,0
15276,2018,,,,0
15276,2019,,,,0
15276,2020,,,,0
15276,2021,,,,0
15276,2022,,,,0
15276,2023,,,,0
15276,2024,,,,0
15293,2001,,,,0
15293,2002,,,,0
15293,2003,,,,0
15293,2004,,,,0
15293,2005,,,,0
15293,2006,,,,0
15293,2007,,,,0
15293,2008,,,,0
15293,2009,,,,0
15293,2010,,,,0
15293,2011,,,,0
15293,2012,,,,0
15293,2013,,,,0
15293,2014,,,,0
15293,2015,,,,0
15293,2016,,,,0
15293,2017,,,,0
15293,2018,,,,0
15293,2019,,,,0
15293,2020,,,,0
15293,2021,,,,0
15293,2022,,,,0
15293,2023,,,,0
15293,2024,,,,0
15296,2001,,,,0
15296,2002,,,,0
15296,2003,,,,0
15296,2004,,,,0
15296,2005,,,,0
15296,2006,,,,0
15296,2007,,,,0
15296,2008,,,,0
15296,2009,,,,0
15296,2010,,,,0
15296,2011,,,,0
15296,2012,,,,0
15296,2013,,,,0
15296,2014,,,,0
15296,2015,,,,0
15296,2016,,,,0
15296,2017,,,,0
15296,2018,,,,0
15296,2019,,,,0
15296,2020,,,,0
15296,2021,,,,0
15296,2022,,,,0
15296,2023,,,,0
15296,2024,,,,0
15299,2001,,,,0
15299,2002,,,,0
15299,2003,,,,0
15299,2004,,,,0
15299,2005,,,,0
15299,2006,,,,0
15299,2007,,,,0
15299,2008,,,,0
15299,2009,,,,0
15299,2010,,,,0
15299,2011,,,,0
15299,2012,,,,0
15299,2013,,,,0
15299,2014,,,,0
15299,2015,,,,0
15299,2016,,,,0
15299,2017,,,,0
15299,2018,,,,0
15299,2019,,,,0
15299,2020,,,,0
15299,2021,,,,0
15299,2022,,,,0
15299,2023,,,,0
15299,2024,,,,0
15317,2001,,,,0
15317,2002,,,,0
15317,2003,,,,0
15317,2004,,,,0
15317,2005,,,,0
15317,2006,,,,0
15317,2007,,,,0
15317,2008,,,,0
15317,2009,,,,0
15317,2010,,,,0
15317,2011,,,,0
15317,2012,,,,0
15317,2013,,,,0
15317,2014,,,,0
15317,2015,,,,0
15317,2016,,,,0
15317,2017,,,,0
15317,2018,,,,0
15317,2019,,,,0
15317,2020,,,,0
15317,2021,,,,0
15317,2022,,,,0
15317,2023,,,,0
15317,2024,,,,0
15322,2001,,,,0
15322,2002,,,,0
15322,2003,,,,0
15322,2004,,,,0
15322,2005,,,,0
15322,2006,,,,0
15322,2007,,,,0
15322,2008,,,,0
15322,2009,,,,0
15322,2010,,,,0
15322,2011,,,,0
15322,2012,,,,0
15322,2013,,,,0
15322,2014,,,,0
15322,2015,,,,0
15322,2016,,,,0
15322,2017,,,,0
15322,2018,,,,0
15322,2019,,,,0
15322,2020,,,,0
15322,2021,,,,0
15322,2022,,,,0
15322,2023,,,,0
15322,2024,,,,0
15325,2001,,,,0
15325,2002,,,,0
15325,2003,,,,0
15325,2004,,,,0
15325,2005,,,,0
15325,2006,,,,0
15325,2007,,,,0
15325,2008,,,,0
15325,2009,,,,0
15325,2010,,,,0
15325,2011,,,,0
15325,2012,,,,0
15325,2013,,,,0
15325,2014,,,,0
15325,2015,,,,0
15325,2016,,,,0
15325,2017,,,,0
15325,2018,,,,0
15325,2019,,,,0
15325,2020,,,,0
15325,2021,,,,0
15325,2022,,,,0
15325,2023,,,,0
15325,2024,,,,0
15332,2001,,,,0
15332,2002,,,,0
15332,2003,,,,0
15332,2004,,,,0
15332,2005,,,,0
15332,2006,,,,0
15332,2007,,,,0
15332,2008,,,,0
15332,2009,,,,0
15332,2010,,,,0
15332,2011,,,,0
15332,2012,,,,0
15332,2013,,,,0
15332,2014,,,,0
15332,2015,,,,0
15332,2016,,,,0
15332,2017,,,,0
15332,2018,,,,0
15332,2019,,,,0
15332,2020,,,,0
15332,2021,,,,0
15332,2022,,,,0
15332,2023,,,,0
15332,2024,,,,0
15362,2001,,,,0
15362,2002,,,,0
15362,2003,,,,0
15362,2004,,,,0
15362,2005,,,,0
15362,2006,,,,0
15362,2007,,,,0
15362,2008,,,,0
15362,2009,,,,0
15362,2010,,,,0
15362,2011,,,,0
15362,2012,,,,0
15362,2013,,,,0
15362,2014,,,,0
15362,2015,,,,0
15362,2016,,,,0
15362,2017,,,,0
15362,2018,,,,0
15362,2019,,,,0
15362,2020,,,,0
15362,2021,,,,0
15362,2022,,,,0
15362,2023,,,,0
15362,2024,,,,0
15367,2001,,,,0
15367,2002,,,,0
15367,2003,,,,0
15367,2004,,,,0
15367,2005,,,,0
15367,2006,,,,0
15367,2007,,,,0
15367,2008,,,,0
15367,2009,,,,0
15367,2010,,,,0
15367,2011,,,,0
15367,2012,,,,0
15367,2013,,,,0
15367,2014,,,,0
15367,2015,,,,0
15367,2016,,,,0
15367,2017,,,,0
15367,2018,,,,0
15367,2019,,,,0
15367,2020,,,,0
15367,2021,,,,0
15367,2022,,,,0
15367,2023,,,,0
15367,2024,,,,0
15368,2001,,,,0
15368,2002,,,,0
15368,2003,,,,0
15368,2004,,,,0
15368,2005,,,,0
15368,2006,,,,0
15368,2007,,,,0
15368,2008,,,,0
15368,2009,,,,0
15368,2010,,,,0
15368,2011,,,,0
15368,2012,,,,0
15368,2013,,,,0
15368,2014,,,,0
15368,2015,,,,0
15368,2016,,,,0
15368,2017,,,,0
15368,2018,,,,0
15368,2019,,,,0
15368,2020,,,,0
15368,2021,,,,0
15368,2022,,,,0
15368,2023,,,,0
15368,2024,,,,0
15377,2001,,,,0
15377,2002,,,,0
15377,2003,,,,0
15377,2004,,,,0
15377,2005,,,,0
15377,2006,,,,0
15377,2007,,,,0
15377,2008,,,,0
15377,2009,,,,0
15377,2010,,,,0
15377,2011,,,,0
15377,2012,,,,0
15377,2013,,,,0
15377,2014,,,,0
15377,2015,,,,0
15377,2016,,,,0
15377,2017,,,,0
15377,2018,,,,0
15377,2019,,,,0
15377,2020,,,,0
15377,2021,,,,0
15377,2022,,,,0
15377,2023,,,,0
15377,2024,,,,0
15380,2001,,,,0
15380,2002,,,,0
15380,2003,,,,0
15380,2004,,,,0
15380,2005,,,,0
15380,2006,,,,0
15380,2007,,,,0
15380,2008,,,,0
15380,2009,,,,0
15380,2010,,,,0
15380,2011,,,,0
15380,2012,,,,0
15380,2013,,,,0
15380,2014,,,,0
15380,2015,,,,0
15380,2016,,,,0
15380,2017,,,,0
15380,2018,,,,0
15380,2019,,,,0
15380,2020,,,,0
15380,2021,,,,0
15380,2022,,,,0
15380,2023,,,,0
15380,2024,,,,0
15401,2001,,,,0
15401,2002,,,,0
15401,2003,,,,0
15401,2004,,,,0
15401,2005,,,,0
15401,2006,,,,0
15401,2007,,,,0
15401,2008,,,,0
15401,2009,,,,0
15401,2010,,,,0
15401,2011,,,,0
15401,2012,,,,0
15401,2013,,,,0
15401,2014,,,,0
15401,2015,,,,0
15401,2016,,,,0
15401,2017,,,,0
15401,2018,,,,0
15401,2019,,,,0
15401,2020,,,,0
15401,2021,,,,0
15401,2022,,,,0
15401,2023,,,,0
15401,2024,,,,0
15403,2001,,,,0
15403,2002,,,,0
15403,2003,,,,0
15403,2004,,,,0
15403,2005,,,,0
15403,2006,,,,0
15403,2007,,,,0
15403,2008,,,,0
15403,2009,,,,0
15403,2010,,,,0
15403,2011,,,,0
15403,2012,,,,0
15403,2013,,,,0
15403,2014,,,,0
15403,2015,,,,0
15403,2016,,,,0
15403,2017,,,,0
15403,2018,,,,0
15403,2019,,,,0
15403,2020,,,,0
15403,2021,,,,0
15403,2022,,,,0
15403,2023,,,,0
15403,2024,,,,0
15407,2001,,,,0
15407,2002,,,,0
15407,2003,,,,0
15407,2004,,,,0
15407,2005,,,,0
15407,2006,,,,0
15407,2007,,,,0
15407,2008,,,,0
15407,2009,,,,0
15407,2010,,,,0
15407,2011,,,,0
15407,2012,,,,0
15407,2013,,,,0
15407,2014,,,,0
15407,2015,,,,0
15407,2016,,,,0
15407,2017,,,,0
15407,2018,,,,0
15407,2019,,,,0
15407,2020,,,,0
15407,2021,,,,0
15407,2022,,,,0
15407,2023,,,,0
15407,2024,,,,0
15425,2001,,,,0
15425,2002,,,,0
15425,2003,,,,0
15425,2004,,,,0
15425,2005,,,,0
15425,2006,,,,0
15425,2007,,,,0
15425,2008,,,,0
15425,2009,,,,0
15425,2010,,,,0
15425,2011,,,,0
15425,2012,,,,0
15425,2013,,,,0
15425,2014,,,,0
15425,2015,,,,0
15425,2016,,,,0
15425,2017,,,,0
15425,2018,,,,0
15425,2019,,,,0
15425,2020,,,,0
15425,2021,,,,0
15425,2022,,,,0
15425,2023,,,,0
15425,2024,,,,0
15442,2001,,,,0
15442,2002,,,,0
15442,2003,,,,0
15442,2004,,,,0
15442,2005,,,,0
15442,2006,,,,0
15442,2007,,,,0
15442,2008,,,,0
15442,2009,,,,0
15442,2010,,,,0
15442,2011,,,,0
15442,2012,,,,0
15442,2013,,,,0
15442,2014,,,,0
15442,2015,,,,0
15442,2016,,,,0
15442,2017,,,,0
15442,2018,,,,0
15442,2019,,,,0
15442,2020,,,,0
15442,2021,,,,0
15442,2022,,,,0
15442,2023,,,,0
15442,2024,,,,0
15455,2001,,,,0
15455,2002,,,,0
15455,2003,,,,0
15455,2004,,,,0
15455,2005,,,,0
15455,2006,,,,0
15455,2007,,,,0
15455,2008,,,,0
15455,2009,,,,0
15455,2010,,,,0
15455,2011,,,,0
15455,2012,,,,0
15455,2013,,,,0
15455,2014,,,,0
15455,2015,,,,0
15455,2016,,,,0
15455,2017,,,,0
15455,2018,,,,0
15455,2019,,,,0
15455,2020,,,,0
15455,2021,,,,0
15455,2022,,,,0
15455,2023,,,,0
15455,2024,,,,0
15464,2001,,,,0
15464,2002,,,,0
15464,2003,,,,0
15464,2004,,,,0
15464,2005,,,,0
15464,2006,,,,0
15464,2007,,,,0
15464,2008,,,,0
15464,2009,,,,0
15464,2010,,,,0
15464,2011,,,,0
15464,2012,,,,0
15464,2013,,,,0
15464,2014,,,,0
15464,2015,,,,0
15464,2016,,,,0
15464,2017,,,,0
15464,2018,,,,0
15464,2019,,,,0
15464,2020,,,,0
15464,2021,,,,0
15464,2022,,,,0
15464,2023,,,,0
15464,2024,,,,0
15466,2001,,,,0
15466,2002,,,,0
15466,2003,,,,0
15466,2004,,,,0
15466,2005,,,,0
15466,2006,,,,0
15466,2007,,,,0
15466,2008,,,,0
15466,2009,,,,0
15466,2010,,,,0
15466,2011,,,,0
15466,2012,,,,0
15466,2013,,,,0
15466,2014,,,,0
15466,2015,,,,0
15466,2016,,,,0
15466,2017,,,,0
15466,2018,,,,0
15466,2019,,,,0
15466,2020,,,,0
15466,2021,,,,0
15466,2022,,,,0
15466,2023,,,,0
15466,2024,,,,0
15469,2001,,,,0
15469,2002,,,,0
15469,2003,,,,0
15469,2004,,,,0
15469,2005,,,,0
15469,2006,,,,0
15469,2007,,,,0
15469,2008,,,,0
15469,2009,,,,0
15469,2010,,,,0
15469,2011,,,,0
15469,2012,,,,0
15469,2013,,,,0
15469,2014,,,,0
15469,2015,,,,0
15469,2016,,,,0
15469,2017,,,,0
15469,2018,,,,0
15469,2019,,,,0
15469,2020,,,,0
15469,2021,,,,0
15469,2022,,,,0
15469,2023,,,,0
15469,2024,,,,0
15476,2001,,,,0
15476,2002,,,,0
15476,2003,,,,0
15476,2004,,,,0
15476,2005,,,,0
15476,2006,,,,0
15476,2007,,,,0
15476,2008,,,,0
15476,2009,,,,0
15476,2010,,,,0
15476,2011,,,,0
15476,2012,,,,0
15476,2013,,,,0
15476,2014,,,,0
15476,2015,,,,0
15476,2016,,,,0
15476,2017,,,,0
15476,2018,,,,0
15476,2019,,,,0
15476,2020,,,,0
15476,2021,,,,0
15476,2022,,,,0
15476,2023,,,,0
15476,2024,,,,0
15480,2001,,,,0
15480,2002,,,,0
15480,2003,,,,0
15480,2004,,,,0
15480,2005,,,,0
15480,2006,,,,0
15480,2007,,,,0
15480,2008,,,,0
15480,2009,,,,0
15480,2010,,,,0
15480,2011,,,,0
15480,2012,,,,0
